DMV ID,DMV Snapshot (Date),ZIP Code,VIN Prefix,VIN Model Year,Registration Valid Date,Registration Expiration Date,Make,Model,Model Year
2,DMV Direct (12/31/2018),53948,1G1RC6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),54971,1G1RB6S5,K,12/31/2018,,Chevrolet,Volt,2019
2,DMV Direct (12/31/2018),54241,1G1RA6S5,J,12/31/2018,,Chevrolet,Volt,2018
2,DMV Direct (12/31/2018),76180,YV4BC0PK,G,12/31/2018,,Volvo,XC90 Plug In,2016
2,DMV Direct (12/31/2018),53128,5YJSA1CG,D,12/31/2018,,Tesla,Model S,2013
2,DMV Direct (12/31/2018),21152,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53718,1G1FW6S0,H,12/31/2018,,Chevrolet,Bolt EV,2017
2,DMV Direct (12/31/2018),54022,5YJSA1CN,D,12/31/2018,,Tesla,Model S,2013
2,DMV Direct (12/31/2018),53188,2C4RC1N7,J,12/31/2018,,Chrysler,Pacifica,2018
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53144,WVWPP7AU,F,12/31/2018,,Volkswagen,e-Golf,2015
2,DMV Direct (12/31/2018),53209,WBAJB1C5,J,12/31/2018,,BMW,5-Series Plug in,2018
2,DMV Direct (12/31/2018),76180,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),56701,1G1RB6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),54901,52CG4AGA,H,12/31/2018,,GEM,NEV,2017
2,DMV Direct (12/31/2018),54665,JA4J24A5,J,12/31/2018,,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (12/31/2018),31107,1FADP5EU,H,12/31/2018,,Ford,C-Max Energi,2017
2,DMV Direct (12/31/2018),53158,5YJXCBE2,J,12/31/2018,,Tesla,Model X,2018
2,DMV Direct (12/31/2018),54701,3FA6P0PU,E,12/31/2018,,Ford,Fusion Energi,2014
2,DMV Direct (12/31/2018),53219,JTDKARFP,J,12/31/2018,,Toyota,Prius Prime,2018
2,DMV Direct (12/31/2018),54401,5YJXCBE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),21094,1G1RA6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),53716,YH4K14AA,C,12/31/2018,,Fisker,Karma,2012
2,DMV Direct (12/31/2018),54601,1N4AZ1CP,J,12/31/2018,,Nissan,Leaf,2018
2,DMV Direct (12/31/2018),53590,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),53562,1G1RA6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),53120,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),53089,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53092,WBAJB1C5,J,12/31/2018,,BMW,5-Series Plug in,2018
2,DMV Direct (12/31/2018),60048,WAUTPBFF,H,12/31/2018,,Audi,A3 Plug In,2017
2,DMV Direct (12/31/2018),53186,1G1RB6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53717,1N4BZ0CP,H,12/31/2018,,Nissan,Leaf,2017
2,DMV Direct (12/31/2018),53115,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),80921,1FADP3R4,D,12/31/2018,,Ford,Focus EV,2013
2,DMV Direct (12/31/2018),54130,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53022,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),54914,1FADP5CU,F,12/31/2018,,Ford,C-Max Energi,2015
2,DMV Direct (12/31/2018),76180,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),53719,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),54501,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),53705,JTDKARFP,J,12/31/2018,,Toyota,Prius Prime,2018
2,DMV Direct (12/31/2018),53223,52CG2SGA,C,12/31/2018,,GEM,NEV,2012
2,DMV Direct (12/31/2018),54130,3FA6P0PU,E,12/31/2018,,Ford,Fusion Energi,2014
2,DMV Direct (12/31/2018),54971,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53209,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),75062,YV4BC0PK,G,12/31/2018,,Volvo,XC90 Plug In,2016
2,DMV Direct (12/31/2018),30348,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53066,3FA6P0SU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),53901,5YJSA1H2,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),53081,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),21094,1G1RA6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),54902,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53590,3FA6P0PU,F,12/31/2018,,Ford,Fusion Energi,2015
2,DMV Direct (12/31/2018),54452,1FADP5EU,H,12/31/2018,,Ford,C-Max Energi,2017
2,DMV Direct (12/31/2018),21030,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53122,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),70450,WBY2Z2C5,E,12/31/2018,,BMW,i8,2014
2,DMV Direct (12/31/2018),53207,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),55044,1G1RH6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),21152,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53951,1G1FW6S0,H,12/31/2018,,Chevrolet,Bolt EV,2017
2,DMV Direct (12/31/2018),75062,5YJSA1CP,D,12/31/2018,,Tesla,Model S,2013
2,DMV Direct (12/31/2018),53538,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53207,JTDKN3DP,C,12/31/2018,,Toyota,Prius Plug-in,2012
2,DMV Direct (12/31/2018),53221,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53110,1G1RA6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),54913,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),53703,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),54601,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),21152,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53110,5YJSA1E2,G,12/31/2018,,Tesla,Model S,2016
2,DMV Direct (12/31/2018),54669,1G1RC6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),54311,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),60921,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),53211,5YJSA1H1,E,12/31/2018,,Tesla,Model S,2014
2,DMV Direct (12/31/2018),53192,1G1RA6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),21094,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),53204,1G1RB6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53713,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),75062,5YJSA1H2,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),61072,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),95865,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),53190,2C4RC1L7,J,12/31/2018,,Chrysler,Pacifica,2018
2,DMV Direct (12/31/2018),54914,3FA6P0PU,F,12/31/2018,,Ford,Fusion Energi,2015
2,DMV Direct (12/31/2018),53188,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),76180,WMEFJ9BA,H,12/31/2018,,Smart,forTwo EV,2017
2,DMV Direct (12/31/2018),53202,52CG6AGA,J,12/31/2018,,GEM,NEV,2018
2,DMV Direct (12/31/2018),44711,1G1RC6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),53089,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),53705,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),60046,1G1RD6E4,B,12/31/2018,,Chevrolet,Volt,2011
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),54311,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54904,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53211,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),54724,1G1RC6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53066,1N4BZ0CP,H,12/31/2018,,Nissan,Leaf,2017
2,DMV Direct (12/31/2018),99615,1G1RD6E4,B,12/31/2018,,Chevrolet,Volt,2011
2,DMV Direct (12/31/2018),53532,3FA6P0PU,J,12/31/2018,,Ford,Fusion Energi,2018
2,DMV Direct (12/31/2018),53213,1FADP5CU,F,12/31/2018,,Ford,C-Max Energi,2015
2,DMV Direct (12/31/2018),53095,KNAGT4LC,H,12/31/2018,,Kia,Optima Plug In,2017
2,DMV Direct (12/31/2018),53027,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53089,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),53153,5UXKT0C5,H,12/31/2018,,BMW,X5,2017
2,DMV Direct (12/31/2018),53901,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53533,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),95865,1N4BZ0CP,G,12/31/2018,,Nissan,Leaf,2016
2,DMV Direct (12/31/2018),61705,1G1RD6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),21152,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),75062,WBY1Z4C5,E,12/31/2018,,BMW,i3 REx,2014
2,DMV Direct (12/31/2018),53090,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),54016,5YJSA1E4,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),53189,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53140,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),54324,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53718,1N4BZ0CP,G,12/31/2018,,Nissan,Leaf,2016
2,DMV Direct (12/31/2018),54806,1G1RA6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),54952,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53097,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),54115,1G1RD6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),54501,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54481,1FADP5CU,E,12/31/2018,,Ford,C-Max Energi,2014
2,DMV Direct (12/31/2018),53142,WBY2Z2C5,F,12/31/2018,,BMW,i8,2015
2,DMV Direct (12/31/2018),53589,3FA6P0SU,E,12/31/2018,,Ford,Fusion Energi,2014
2,DMV Direct (12/31/2018),54406,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),95865,1N4BZ0CP,G,12/31/2018,,Nissan,Leaf,2016
2,DMV Direct (12/31/2018),53001,3FA6P0SU,E,12/31/2018,,Ford,Fusion Energi,2014
2,DMV Direct (12/31/2018),53168,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53593,1G1RA6S5,J,12/31/2018,,Chevrolet,Volt,2018
2,DMV Direct (12/31/2018),53005,1G1FX6S0,H,12/31/2018,,Chevrolet,Bolt EV,2017
2,DMV Direct (12/31/2018),53189,1FADP5CU,F,12/31/2018,,Ford,C-Max Energi,2015
2,DMV Direct (12/31/2018),53105,1G1RB6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),53226,KMHE54L2,G,12/31/2018,,Hyundai,Sonata Plug In,2016
2,DMV Direct (12/31/2018),94304,1G1RD6E4,B,12/31/2018,,Chevrolet,Volt,2011
2,DMV Direct (12/31/2018),53711,3FA6P0SU,J,12/31/2018,,Ford,Fusion Energi,2018
2,DMV Direct (12/31/2018),54730,1G1RB6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),53593,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),53045,2C4RC1N7,H,12/31/2018,,Chrysler,Pacifica,2017
2,DMV Direct (12/31/2018),54022,JTDKARFP,J,12/31/2018,,Toyota,Prius Prime,2018
2,DMV Direct (12/31/2018),53140,1FADP3R4,D,12/31/2018,,Ford,Focus EV,2013
2,DMV Direct (12/31/2018),53029,1N4AZ0CP,E,12/31/2018,,Nissan,Leaf,2014
2,DMV Direct (12/31/2018),53142,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53158,WP1AE2A2,H,12/31/2018,,Porsche,Cayenne S E-Hybrid,2017
2,DMV Direct (12/31/2018),54914,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),53563,1G1FZ6S0,K,12/31/2018,,Chevrolet,Bolt EV,2019
2,DMV Direct (12/31/2018),47394,JTDKN3DP,C,12/31/2018,,Toyota,Prius Plug-in,2012
2,DMV Direct (12/31/2018),53508,5YJSA1AG,D,12/31/2018,,Tesla,Model S,2013
2,DMV Direct (12/31/2018),53189,5YJSA1S2,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),53072,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),21030,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54913,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),54449,2C4RC1L7,J,12/31/2018,,Chrysler,Pacifica,2018
2,DMV Direct (12/31/2018),76161,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),30348,1FADP5CU,E,12/31/2018,,Ford,C-Max Energi,2014
2,DMV Direct (12/31/2018),53202,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),54913,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),53593,3FA6P0SU,F,12/31/2018,,Ford,Fusion Energi,2015
2,DMV Direct (12/31/2018),54746,1G1RC6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),47715,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),53528,JTDKN3DP,E,12/31/2018,,Toyota,Prius Plug-in,2014
2,DMV Direct (12/31/2018),53715,5YJ3E1EA,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),45241,5YJSA1E2,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),55057,1FADP5EU,H,12/31/2018,,Ford,C-Max Energi,2017
2,DMV Direct (12/31/2018),54701,WMZYU7C5,K,12/31/2018,,Mini,Countryman Plug In,2019
2,DMV Direct (12/31/2018),53558,52CG2DGA,E,12/31/2018,,GEM,NEV,2014
2,DMV Direct (12/31/2018),54723,5YJXCAE2,H,12/31/2018,,Tesla,Model X,2017
2,DMV Direct (12/31/2018),53223,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),54915,2C4RC1N7,J,12/31/2018,,Chrysler,Pacifica,2018
2,DMV Direct (12/31/2018),53220,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),53901,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53097,5YJ3E1EB,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),53051,1N4BZ0CP,H,12/31/2018,,Nissan,Leaf,2017
2,DMV Direct (12/31/2018),53718,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),53132,1G1RD6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),76180,5YJXCBE2,H,12/31/2018,,Tesla,Model X,2017
2,DMV Direct (12/31/2018),53965,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54952,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),54313,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53913,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53132,WP1AE2A2,J,12/31/2018,,Porsche,Cayenne S E-Hybrid,2018
2,DMV Direct (12/31/2018),54915,1G1RD6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),20180,1G1RD6E4,B,12/31/2018,,Chevrolet,Volt,2011
2,DMV Direct (12/31/2018),53089,WBY2Z2C5,F,12/31/2018,,BMW,i8,2015
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),75062,5YJXCAE4,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),54961,JA4J24A5,J,12/31/2018,,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (12/31/2018),53404,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),63105,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),21030,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53188,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),54016,5YJSA1H2,E,12/31/2018,,Tesla,Model S,2014
2,DMV Direct (12/31/2018),21152,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),75062,WMEEJ9BA,B,12/31/2018,,Smart,forTwo EV,2011
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),54562,5YJXCBE2,H,12/31/2018,,Tesla,Model X,2017
2,DMV Direct (12/31/2018),75266,JN1AZ0CP,B,12/31/2018,,Nissan,Leaf,2011
2,DMV Direct (12/31/2018),53191,1FADP5CU,E,12/31/2018,,Ford,C-Max Energi,2014
2,DMV Direct (12/31/2018),75062,5YJXCBE4,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),53901,1N4AZ0CP,F,12/31/2018,,Nissan,Leaf,2015
2,DMV Direct (12/31/2018),53031,1FADP5EU,H,12/31/2018,,Ford,C-Max Energi,2017
2,DMV Direct (12/31/2018),53072,5YJ3E1EA,J,12/31/2018,,Tesla,Model 3,2018
2,DMV Direct (12/31/2018),54449,LYVBR0DL,K,12/31/2018,,Volvo,XC60 Plug In,2019
2,DMV Direct (12/31/2018),45177,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),21152,1FADP5CU,D,12/31/2018,,Ford,C-Max Energi,2013
2,DMV Direct (12/31/2018),24078,1G1RC6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),53713,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),53081,1G1RB6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),95865,1N4AZ1CP,J,12/31/2018,,Nissan,Leaf,2018
2,DMV Direct (12/31/2018),53225,JHMZC5F1,J,12/31/2018,,Honda,Clarity Plug In,2018
2,DMV Direct (12/31/2018),61111,JTDKN3DP,C,12/31/2018,,Toyota,Prius Plug-in,2012
2,DMV Direct (12/31/2018),53172,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),95865,1N4BZ0CP,G,12/31/2018,,Nissan,Leaf,2016
2,DMV Direct (12/31/2018),53711,1G1RD6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53593,5YJSA1DN,D,12/31/2018,,Tesla,Model S,2013
2,DMV Direct (12/31/2018),21152,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53719,1N4AZ0CP,D,12/31/2018,,Nissan,Leaf,2013
2,DMV Direct (12/31/2018),54020,5YJRE11B,8,12/31/2018,,Tesla,Roadster,2008
2,DMV Direct (12/31/2018),54481,1G1RD6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),75062,4JGDA6DB,G,12/31/2018,,Mercedes,GLE55e,2016
2,DMV Direct (12/31/2018),60613,1G1RB6S5,H,12/31/2018,,Chevrolet,Volt,2017
2,DMV Direct (12/31/2018),53105,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53575,1G1RD6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53151,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),21094,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53562,WBY1Z4C5,F,12/31/2018,,BMW,i3 REx,2015
2,DMV Direct (12/31/2018),53186,JA4J24A5,J,12/31/2018,,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (12/31/2018),53703,WBY1Z4C5,E,12/31/2018,,BMW,i3 REx,2014
2,DMV Direct (12/31/2018),54902,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),54930,JTDKARFP,H,12/31/2018,,Toyota,Prius Prime,2017
2,DMV Direct (12/31/2018),53149,1G1RB6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),30348,JTDKN3DP,D,12/31/2018,,Toyota,Prius Plug-in,2013
2,DMV Direct (12/31/2018),53704,WBY1Z4C5,E,12/31/2018,,BMW,i3 REx,2014
2,DMV Direct (12/31/2018),53575,1G1RA6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),53083,2C4RC1N7,H,12/31/2018,,Chrysler,Pacifica,2017
2,DMV Direct (12/31/2018),53151,5ASGVHA4,B,12/31/2018,,GEM,NEV,2011
2,DMV Direct (12/31/2018),75062,5YJXCBE2,G,12/31/2018,,Tesla,Model X,2016
2,DMV Direct (12/31/2018),53149,1G1RA6S5,J,12/31/2018,,Chevrolet,Volt,2018
2,DMV Direct (12/31/2018),53089,1G1RA6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),54729,1G1RH6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),54911,1G1RA6E4,F,12/31/2018,,Chevrolet,Volt,2015
2,DMV Direct (12/31/2018),54301,3FA6P0SU,D,12/31/2018,,Ford,Fusion Energi,2013
2,DMV Direct (12/31/2018),21094,1G1FW6S0,J,12/31/2018,,Chevrolet,Bolt EV,2018
2,DMV Direct (12/31/2018),53219,WP1AE2A2,H,12/31/2018,,Porsche,Cayenne S E-Hybrid,2017
2,DMV Direct (12/31/2018),54961,3FA6P0SU,H,12/31/2018,,Ford,Fusion Energi,2017
2,DMV Direct (12/31/2018),54016,5YJSA1E2,H,12/31/2018,,Tesla,Model S,2017
2,DMV Direct (12/31/2018),43026,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),54806,1G1RA6E4,D,12/31/2018,,Chevrolet,Volt,2013
2,DMV Direct (12/31/2018),53209,5UXKT0C5,G,12/31/2018,,BMW,X5,2016
2,DMV Direct (12/31/2018),53705,1G1RC6S5,G,12/31/2018,,Chevrolet,Volt,2016
2,DMV Direct (12/31/2018),60093,WBAJB1C5,J,12/31/2018,,BMW,5-Series Plug in,2018
2,DMV Direct (12/31/2018),53226,1G1RD6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),60048,WAUUPBFF,G,12/31/2018,,Audi,A3 Plug In,2016
2,DMV Direct (12/31/2018),53122,JTDKARFP,J,12/31/2018,,Toyota,Prius Prime,2018
2,DMV Direct (12/31/2018),53576,JN1AZ0CP,C,12/31/2018,,Nissan,Leaf,2012
2,DMV Direct (12/31/2018),21030,1G1RB6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53916,1G1RD6E4,E,12/31/2018,,Chevrolet,Volt,2014
2,DMV Direct (12/31/2018),53126,5YJSA1H2,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),53022,1G1RB6S5,J,12/31/2018,,Chevrolet,Volt,2018
2,DMV Direct (12/31/2018),53593,5YJSA1H2,F,12/31/2018,,Tesla,Model S,2015
2,DMV Direct (12/31/2018),21030,1G1RA6E4,C,12/31/2018,,Chevrolet,Volt,2012
2,DMV Direct (12/31/2018),53156,5YJSA1CP,D,12/31/2018,,Tesla,Model S,2013
2,DMV Direct (12/31/2018),43026,WMZYU7C4,J,12/31/2018,,Mini,Countryman Plug In,2018
2,DMV Direct (12/31/2018),53713,WBY1Z4C5,G,12/31/2018,,BMW,i3 REx,2016
2,DMV Direct (12/31/2018),53713,WBAJB1C5,K,12/31/2018,,BMW,5-Series Plug in,2019
2,DMV Direct (12/31/2018),54913,WP0AD2A7,F,12/31/2018,,Porsche,Panamera S E-Hybrid,2015
