DMV ID,DMV Snapshot (Date),ZIP Code,Registration Valid Date,Registration Expiration Date,VIN Prefix,VIN Model Year,Make,Model,Model Year
1,DMV Direct (11/14/2016),06903,5/25/2016,5/24/2018,1FADP5CU,D,Ford,C-Max Energi,2013
1,DMV Direct (11/14/2016),06420,5/26/2016,5/25/2018,JTDKN3DP,F,Toyota,Prius Plug-in,2015
1,DMV Direct (11/14/2016),06475,5/26/2016,5/25/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06410,5/27/2016,5/26/2018,1G1RD6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06281,5/26/2016,5/25/2018,1G1RD6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06412,5/26/2016,5/25/2018,1G1RH6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06705,5/29/2016,5/28/2018,1G1RD6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06903,5/29/2016,5/28/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06883,5/28/2016,5/27/2018,1FADP5CU,D,Ford,C-Max Energi,2013
1,DMV Direct (11/14/2016),06824,5/29/2016,5/28/2018,1N4AZ0CP,D,Nissan,Leaf,2013
1,DMV Direct (11/14/2016),06903,5/30/2016,5/29/2018,1G1RD6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06880,5/30/2016,5/29/2018,5YJSA1CP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06470,5/29/2016,5/28/2018,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06426,5/30/2016,5/29/2018,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06484,5/28/2016,5/27/2018,3FA6P0PU,E,Ford,Fusion Energi,2014
1,DMV Direct (11/14/2016),06070,5/28/2016,5/27/2018,YV4BC0PK,G,Volvo,XC90 Plug In,2016
1,DMV Direct (11/14/2016),06450,5/27/2016,5/26/2018,KNDJP3AE,G,Kia,Soul EV,2016
1,DMV Direct (11/14/2016),06117,5/28/2016,5/27/2018,5UXKT0C5,G,BMW,X5,2016
1,DMV Direct (11/14/2016),06851,5/28/2016,5/27/2018,1FADP5CU,G,Ford,C-Max Energi,2016
1,DMV Direct (11/14/2016),06905,5/28/2016,5/27/2018,WBY1Z4C5,G,BMW,i3 REx,2016
1,DMV Direct (11/14/2016),06029,5/28/2016,5/27/2018,1G1RD6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06471,5/28/2016,5/27/2018,3FA6P0SU,G,Ford,Fusion Energi,2016
1,DMV Direct (11/14/2016),06897,6/7/2016,6/6/2018,1G1RC6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06067,6/7/2016,6/6/2018,1G1RH6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06905,6/7/2016,6/6/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06443,6/7/2016,6/6/2018,1G1RB6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06824,6/7/2016,6/6/2018,1G1RD6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06033,6/7/2016,6/6/2018,5YJSA1AG,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06042,6/7/2016,6/6/2018,5YJSA1DP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),43026,6/7/2016,6/6/2018,WBY1Z2C5,F,BMW,i3,2015
1,DMV Direct (11/14/2016),06830,6/6/2016,6/5/2018,5YJXCAE4,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06820,6/6/2016,6/5/2018,5YJXCBE2,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06070,6/6/2016,6/5/2018,1G1RD6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06831,6/6/2016,6/5/2018,5YJXCAE4,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06812,6/7/2016,6/6/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06010,6/7/2016,6/6/2018,1N4BZ0CP,G,Nissan,Leaf,2016
1,DMV Direct (11/14/2016),06903,6/6/2016,6/5/2018,5YJXCAE2,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06841,6/6/2016,6/5/2018,5YJXCAE4,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06611,6/8/2016,6/7/2018,3FA6P0PU,E,Ford,Fusion Energi,2014
1,DMV Direct (11/14/2016),06043,6/8/2016,6/7/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06515,6/8/2016,6/7/2018,3FA6P0PU,G,Ford,Fusion Energi,2016
1,DMV Direct (11/14/2016),06437,6/8/2016,6/7/2018,WP1AE2A2,G,Porsche,Cayenne S E-Hybrid,2016
1,DMV Direct (11/14/2016),06903,6/9/2016,6/8/2018,5UXKT0C5,G,BMW,X5,2016
1,DMV Direct (11/14/2016),06831,6/9/2016,6/8/2018,5YJXCAE2,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06831,6/9/2016,6/8/2018,5YJXCBE4,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06470,6/9/2016,6/8/2018,5YJSA1E2,G,Tesla,Model S,2016
1,DMV Direct (11/14/2016),06482,6/7/2016,6/6/2018,1FADP5CU,D,Ford,C-Max Energi,2013
1,DMV Direct (11/14/2016),06606,6/7/2016,6/6/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06880,6/7/2016,6/6/2018,5YJSA1CN,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06830,6/7/2016,6/6/2018,5YJSA1AC,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06457,6/8/2016,6/7/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06810,6/8/2016,6/7/2018,WP1AE2A2,G,Porsche,Cayenne S E-Hybrid,2016
1,DMV Direct (11/14/2016),06830,6/8/2016,6/7/2018,WP1AE2A2,G,Porsche,Cayenne S E-Hybrid,2016
1,DMV Direct (11/14/2016),06460,6/8/2016,6/7/2018,WBY1Z4C5,G,BMW,i3 REx,2016
1,DMV Direct (11/14/2016),06457,6/4/2016,6/3/2018,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06418,6/4/2016,6/3/2018,JN1AZ0CP,C,Nissan,Leaf,2012
1,DMV Direct (11/14/2016),06107,6/3/2016,6/2/2018,1N4AZ0CP,D,Nissan,Leaf,2013
1,DMV Direct (11/14/2016),06825,6/4/2016,6/3/2018,1N4BZ0CP,G,Nissan,Leaf,2016
1,DMV Direct (11/14/2016),06037,6/4/2016,6/3/2018,1N4AZ0CP,E,Nissan,Leaf,2014
1,DMV Direct (11/14/2016),06085,6/4/2016,6/3/2018,WBY1Z4C5,F,BMW,i3 REx,2015
1,DMV Direct (11/14/2016),06351,6/4/2016,6/3/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06095,6/4/2016,6/3/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06830,6/2/2016,6/1/2018,WP1AE2A2,G,Porsche,Cayenne S E-Hybrid,2016
1,DMV Direct (11/14/2016),06752,6/3/2016,6/2/2018,1FADP5CU,E,Ford,C-Max Energi,2014
1,DMV Direct (11/14/2016),06040,6/2/2016,6/1/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06482,6/2/2016,6/1/2018,WMEEJ9AA,F,Smart,forTwo EV,2015
1,DMV Direct (11/14/2016),06032,6/3/2016,6/2/2018,1G1RD6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06517,6/3/2016,6/2/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06708,6/3/2016,6/2/2018,1FADP5CU,G,Ford,C-Max Energi,2016
1,DMV Direct (11/14/2016),06095,6/3/2016,6/2/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06820,6/6/2016,6/5/2018,5YJXCAE4,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06878,6/6/2016,6/5/2018,5YJXCBE2,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06460,6/5/2016,6/4/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06105,6/6/2016,6/5/2018,1N4AZ0CP,E,Nissan,Leaf,2014
1,DMV Direct (11/14/2016),06840,6/6/2016,6/5/2018,JHMZA2H4,D,Honda,Fit EV,2013
1,DMV Direct (11/14/2016),06489,6/6/2016,6/5/2018,5YJSA1E2,G,Tesla,Model S,2016
1,DMV Direct (11/14/2016),06830,6/6/2016,6/5/2018,5YJXCBE4,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06830,6/6/2016,6/5/2018,5YJSA1E4,G,Tesla,Model S,2016
1,DMV Direct (11/14/2016),06460,6/5/2016,6/4/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06810,6/5/2016,6/4/2018,1G1RH6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06812,6/5/2016,6/4/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06514,6/5/2016,6/4/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06903,6/5/2016,6/4/2018,3FA6P0PU,E,Ford,Fusion Energi,2014
1,DMV Direct (11/14/2016),06801,6/5/2016,6/4/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06824,6/5/2016,6/4/2017,1G6RL1E4,E,Cadillac,ELR,2014
1,DMV Direct (11/14/2016),06484,6/5/2016,6/4/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06480,6/22/2016,6/21/2018,3FA6P0SU,G,Ford,Fusion Energi,2016
1,DMV Direct (11/14/2016),06614,7/18/2016,7/17/2018,1G1RD6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06515,7/18/2016,7/17/2018,WBY1Z4C5,G,BMW,i3 REx,2016
1,DMV Direct (11/14/2016),06279,7/16/2016,7/15/2018,1N4BZ0CP,G,Nissan,Leaf,2016
1,DMV Direct (11/14/2016),06379,7/17/2016,7/16/2018,1G1RD6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06001,7/19/2016,7/18/2018,1G1RD6S5,G,Chevrolet,Volt,2016
1,DMV Direct (11/14/2016),06043,7/19/2016,7/18/2018,3FA6P0SU,H,Ford,Fusion Energi,2017
1,DMV Direct (11/14/2016),06776,7/18/2016,7/17/2018,1G1RD6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06405,7/18/2016,7/17/2018,KNDJX3AE,G,Kia,Soul EV,2016
1,DMV Direct (11/14/2016),06268,7/15/2016,7/14/2018,1G1RA6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06484,7/15/2016,7/14/2018,1G1RC6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06096,7/14/2016,7/13/2018,JHMZA2H4,D,Honda,Fit EV,2013
1,DMV Direct (11/14/2016),06883,7/15/2016,7/14/2018,WDDVP9AB,E,Mercedes,B-Class Electric,2014
1,DMV Direct (11/14/2016),06378,7/16/2016,7/15/2018,WDDVP9AB,F,Mercedes,B-Class Electric,2015
1,DMV Direct (11/14/2016),06807,7/16/2016,7/15/2018,3FA6P0SU,H,Ford,Fusion Energi,2017
1,DMV Direct (11/14/2016),06854,7/15/2016,7/14/2018,1G1RC6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06040,7/16/2016,7/15/2018,1G1RC6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06905,7/24/2016,7/23/2018,5YJSA1CP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06820,7/24/2016,7/23/2018,5YJSA1DP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06420,7/24/2016,7/23/2018,5YJSA1DN,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06830,7/24/2016,7/23/2018,5YJSA1DP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06109,7/26/2016,7/25/2018,1N4AZ0CP,F,Nissan,Leaf,2015
1,DMV Direct (11/14/2016),06515,7/26/2016,7/25/2018,1FADP3R4,E,Ford,Focus EV,2014
1,DMV Direct (11/14/2016),06777,7/24/2016,7/23/2018,5YJSA1DN,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),00000,7/25/2016,7/24/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06231,7/20/2016,7/19/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06903,7/20/2016,7/19/2018,3FA6P0SU,E,Ford,Fusion Energi,2014
1,DMV Direct (11/14/2016),06405,7/19/2016,7/18/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06029,7/19/2016,7/18/2018,1G1RD6S5,G,Chevrolet,Volt,2016
1,DMV Direct (11/14/2016),06416,7/21/2016,7/20/2018,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06067,7/23/2016,7/22/2018,3FA6P0SU,E,Ford,Fusion Energi,2014
1,DMV Direct (11/14/2016),06443,7/20/2016,7/19/2018,1G1RD6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06905,7/20/2016,7/19/2018,1FAHP3R4,C,Ford,Focus EV,2012
1,DMV Direct (11/14/2016),06340,7/6/2016,7/5/2018,3FA6P0SU,H,Ford,Fusion Energi,2017
1,DMV Direct (11/14/2016),06492,7/6/2016,7/5/2018,5YJSA1CN,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06074,7/6/2016,7/5/2018,1N4AZ0CP,E,Nissan,Leaf,2014
1,DMV Direct (11/14/2016),06840,7/6/2016,7/5/2018,1G1RD6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06708,7/7/2016,7/6/2018,1G1RD6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06426,7/8/2016,7/7/2018,1G1RA6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06883,7/6/2016,7/5/2018,5YJXCBE2,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06801,7/6/2016,7/5/2018,1G1RD6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06896,7/5/2016,7/4/2018,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06712,7/5/2016,7/4/2018,1G1RD6S5,G,Chevrolet,Volt,2016
1,DMV Direct (11/14/2016),06902,7/5/2016,7/4/2018,1FADP5CU,G,Ford,C-Max Energi,2016
1,DMV Direct (11/14/2016),06268,7/5/2016,7/4/2018,JN1AZ0CP,C,Nissan,Leaf,2012
1,DMV Direct (11/14/2016),06877,7/6/2016,7/5/2018,1G1RC6S5,G,Chevrolet,Volt,2016
1,DMV Direct (11/14/2016),06897,7/6/2016,7/5/2018,1G1RB6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06239,7/5/2016,7/4/2018,1G1RD6E4,B,Chevrolet,Volt,2011
1,DMV Direct (11/14/2016),06830,7/6/2016,7/5/2018,5YJXCBE4,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06903,7/13/2016,7/12/2018,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06461,7/13/2016,7/12/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06066,7/12/2016,7/11/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06708,7/12/2016,7/11/2018,1G1RF6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06830,7/14/2016,7/13/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06089,7/14/2016,7/13/2018,1G1RA6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06811,7/14/2016,7/13/2018,1G1RD6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06084,7/14/2016,7/13/2018,1G1RB6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06492,7/10/2016,7/9/2018,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06001,7/10/2016,7/9/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06840,7/9/2016,7/8/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06010,7/9/2016,7/8/2018,1G1RD6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06825,7/12/2016,7/11/2018,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06033,7/12/2016,7/11/2018,1FADP3R4,E,Ford,Focus EV,2014
1,DMV Direct (11/14/2016),06066,7/11/2016,7/10/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06033,7/11/2016,7/10/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06268,8/14/2016,8/13/2018,1N4AZ0CP,E,Nissan,Leaf,2014
1,DMV Direct (11/14/2016),06483,8/15/2016,8/14/2018,3FA6P0PU,E,Ford,Fusion Energi,2014
1,DMV Direct (11/14/2016),06811,8/12/2016,8/11/2018,1N4AZ0CP,F,Nissan,Leaf,2015
1,DMV Direct (11/14/2016),06478,8/12/2016,8/11/2018,JN1AZ0CP,C,Nissan,Leaf,2012
1,DMV Direct (11/14/2016),06470,8/17/2016,8/16/2018,1FADP5CU,D,Ford,C-Max Energi,2013
1,DMV Direct (11/14/2016),06405,8/17/2016,8/16/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06880,8/16/2016,8/15/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06724,8/16/2016,8/15/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06488,8/11/2016,8/10/2018,1FADP5CU,F,Ford,C-Max Energi,2015
1,DMV Direct (11/14/2016),06117,8/11/2016,8/10/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06525,8/9/2016,8/8/2018,1G1RB6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06831,8/10/2016,8/9/2018,5YJSA1S2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06107,8/12/2016,8/11/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06360,8/12/2016,8/11/2018,1G1RH6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06096,8/11/2016,8/10/2018,JTDKN3DP,F,Toyota,Prius Plug-in,2015
1,DMV Direct (11/14/2016),06820,8/11/2016,8/10/2018,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06472,8/24/2016,8/23/2018,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06825,8/26/2016,8/25/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06078,8/24/2016,8/23/2018,1G1RF6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06268,8/24/2016,8/23/2018,WBY1Z4C5,E,BMW,i3 REx,2014
1,DMV Direct (11/14/2016),06830,9/27/2016,9/26/2018,5YJSA1DP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06107,9/27/2016,9/26/2018,5YJSA1CP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06110,8/29/2016,8/28/2018,JHMZA2H4,E,Honda,Fit EV,2014
1,DMV Direct (11/14/2016),06820,8/29/2016,8/28/2018,5YJSA1CN,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06382,8/18/2016,8/17/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06525,8/18/2016,8/17/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06880,8/17/2016,8/16/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06419,8/17/2016,8/16/2018,1G1RD6E4,B,Chevrolet,Volt,2011
1,DMV Direct (11/14/2016),06492,8/23/2016,8/22/2018,5YJSA1DP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06451,8/23/2016,8/22/2018,1G1RD6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06443,8/21/2016,8/20/2018,1G1RD6E4,D,Chevrolet,Volt,2013
1,DMV Direct (11/14/2016),06840,8/23/2016,8/22/2018,5YJSA1DN,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06084,8/1/2016,7/31/2018,1N4AZ0CP,E,Nissan,Leaf,2014
1,DMV Direct (11/14/2016),06119,8/1/2016,7/31/2018,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06880,7/31/2016,7/30/2018,1N4AZ0CP,F,Nissan,Leaf,2015
1,DMV Direct (11/14/2016),06902,8/1/2016,7/31/2018,1FADP5CU,D,Ford,C-Max Energi,2013
1,DMV Direct (11/14/2016),06830,8/2/2016,8/1/2018,5YJSA1CG,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06854,8/2/2016,8/1/2018,5YJSA1DP,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06488,8/1/2016,7/31/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06068,8/2/2016,8/1/2018,5YJSA1DN,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06614,7/29/2016,7/28/2018,3FA6P0PU,E,Ford,Fusion Energi,2014
1,DMV Direct (11/14/2016),06410,7/29/2016,7/28/2018,1G1RD6E4,B,Chevrolet,Volt,2011
1,DMV Direct (11/14/2016),06277,7/28/2016,7/27/2018,1G1RB6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06492,7/29/2016,7/28/2018,3FA6P0SU,E,Ford,Fusion Energi,2014
1,DMV Direct (11/14/2016),06405,7/31/2016,7/30/2018,JTDKN3DP,C,Toyota,Prius Plug-in,2012
1,DMV Direct (11/14/2016),06340,7/31/2016,7/30/2018,1N4AZ0CP,E,Nissan,Leaf,2014
1,DMV Direct (11/14/2016),06516,7/30/2016,7/29/2018,1FADP5CU,E,Ford,C-Max Energi,2014
1,DMV Direct (11/14/2016),06330,7/30/2016,7/29/2018,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06883,8/8/2016,8/7/2018,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06831,8/8/2016,8/7/2018,5YJSA1S1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06830,8/8/2016,8/7/2018,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06111,8/8/2016,8/7/2018,1FADP5CU,E,Ford,C-Max Energi,2014
1,DMV Direct (11/14/2016),06830,8/8/2016,8/7/2018,SBM12ABA,E,Mclaren,P1,2014
1,DMV Direct (11/14/2016),06372,8/9/2016,8/8/2018,WMEEJ9AA,E,Smart,forTwo EV,2014
1,DMV Direct (11/14/2016),06820,8/8/2016,8/7/2018,5YJSA1S1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06880,8/8/2016,8/7/2018,5YJSA1H1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06107,8/6/2016,8/5/2018,1FADP5CU,E,Ford,C-Max Energi,2014
1,DMV Direct (11/14/2016),06776,8/6/2016,8/5/2018,1G1RA6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06339,8/4/2016,8/3/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06883,8/5/2016,8/4/2018,JTDKN3DP,D,Toyota,Prius Plug-in,2013
1,DMV Direct (11/14/2016),06820,8/7/2016,8/6/2018,5YJSA1DN,D,Tesla,Model S,2013
1,DMV Direct (11/14/2016),06897,8/8/2016,8/7/2018,5YJSA1S1,E,Tesla,Model S,2014
1,DMV Direct (11/14/2016),06437,8/6/2016,8/5/2018,1G1RD6E4,C,Chevrolet,Volt,2012
1,DMV Direct (11/14/2016),06831,8/7/2016,8/6/2018,5YJSA1H2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06820,7/4/2016,7/3/2018,5YJSA1H2,F,Tesla,Model S,2015
1,DMV Direct (11/14/2016),06831,6/28/2016,6/27/2018,5YJXCBE4,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06897,6/28/2016,6/27/2018,5YJSA1E4,G,Tesla,Model S,2016
1,DMV Direct (11/14/2016),06840,6/28/2016,6/27/2018,5YJXCBE2,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),08054,6/28/2016,6/27/2018,1G1RG6E4,E,Chevrolet,Volt,2014
1,DMV Direct (11/14/2016),06870,6/28/2016,6/27/2018,5YJXCBE2,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06437,6/28/2016,6/27/2018,WBY1Z4C5,G,BMW,i3 REx,2016
1,DMV Direct (11/14/2016),06032,6/28/2016,6/27/2018,5YJSA1E2,G,Tesla,Model S,2016
1,DMV Direct (11/14/2016),06484,6/28/2016,6/27/2018,WBY1Z4C5,G,BMW,i3 REx,2016
1,DMV Direct (11/14/2016),06070,6/27/2016,6/26/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06513,6/27/2016,6/26/2018,JTDKN3DP,F,Toyota,Prius Plug-in,2015
1,DMV Direct (11/14/2016),06880,6/27/2016,6/26/2018,WBY1Z4C5,E,BMW,i3 REx,2014
1,DMV Direct (11/14/2016),06360,6/27/2016,6/26/2018,JTDKN3DP,E,Toyota,Prius Plug-in,2014
1,DMV Direct (11/14/2016),06880,6/28/2016,6/27/2018,5YJSA1E2,G,Tesla,Model S,2016
1,DMV Direct (11/14/2016),06880,6/28/2016,6/27/2018,5YJXCAE2,G,Tesla,Model X,2016
1,DMV Direct (11/14/2016),06260,6/28/2016,6/27/2018,1G1RC6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06903,6/28/2016,6/27/2018,1G1RC6S5,H,Chevrolet,Volt,2017
1,DMV Direct (11/14/2016),06057,6/28/2016,6/27/2018,5YJSA1E2,G,Tesla,Model S,2016
1,DMV Direct (11/14/2016),06074,6/29/2016,6/28/2018,1FADP5CU,D,Ford,C-Max Energi,2013
1,DMV Direct (11/14/2016),06830,6/28/2016,6/27/2018,5YJSA1E4,G,Tesla,Model S,2016
1,DMV Direct (11/14/2016),06033,6/28/2016,6/27/2018,3FA6P0SU,H,Ford,Fusion Energi,2017
1,DMV Direct (11/14/2016),06340,6/29/2016,12/31/9999,WBY1Z2C5,E,BMW,i3,2014
1,DMV Direct (11/14/2016),06516,6/29/2016,6/28/2018,1FADP5CU,G,Ford,C-Max Energi,2016
1,DMV Direct (11/14/2016),06450,6/29/2016,6/28/2018,3FA6P0PU,H,Ford,Fusion Energi,2017
