id,geographic area name,commute time,year
0500000US55137,"Waushara County, Wisconsin",269295,2012
0500000US17137,"Morgan County, Illinois",302490,2012
0500000US47123,"Monroe County, Tennessee",423400,2012
0500000US48277,"Lamar County, Texas",376880,2012
0500000US21025,"Breathitt County, Kentucky",115365,2012
0500000US29149,"Oregon County, Missouri",74390,2012
0500000US55111,"Sauk County, Wisconsin",667970,2012
0500000US48189,"Hale County, Texas",201505,2012
0500000US41047,"Marion County, Oregon",2755995,2012
0500000US23013,"Knox County, Maine",330870,2012
0500000US36107,"Tioga County, New York",556385,2012
0500000US13025,"Brantley County, Georgia",212740,2012
0500000US22007,"Assumption Parish, Louisiana",259615,2012
0500000US30091,"Sheridan County, Montana",21405,2012
0500000US29097,"Jasper County, Missouri",916915,2012
0500000US56001,"Albany County, Wyoming",231910,2012
0500000US46013,"Brown County, South Dakota",253980,2012
0500000US13245,"Richmond County, Georgia",1648240,2012
0500000US26145,"Saginaw County, Michigan",1636340,2012
0500000US08091,"Ouray County, Colorado",43200,2012
0500000US13131,"Grady County, Georgia",239355,2012
0500000US25003,"Berkshire County, Massachusetts",1198025,2012
0500000US18059,"Hancock County, Indiana",860570,2012
0500000US55005,"Barron County, Wisconsin",398780,2012
0500000US06077,"San Joaquin County, California",7243860,2012
0500000US31063,"Frontier County, Nebraska",21335,2012
0500000US30099,"Teton County, Montana",43970,2012
0500000US54037,"Jefferson County, West Virginia",955395,2012
0500000US31091,"Hooker County, Nebraska",5340,2012
0500000US40153,"Woodward County, Oklahoma",162080,2012
0500000US37065,"Edgecombe County, North Carolina",441180,2012
0500000US18135,"Randolph County, Indiana",235225,2012
0500000US55135,"Waupaca County, Wisconsin",515710,2012
0500000US48475,"Ward County, Texas",79855,2012
0500000US08007,"Archuleta County, Colorado",101970,2012
0500000US53071,"Walla Walla County, Washington",363455,2012
0500000US39033,"Crawford County, Ohio",382460,2012
0500000US29121,"Macon County, Missouri",130495,2012
0500000US05017,"Chicot County, Arkansas",76980,2012
0500000US05149,"Yell County, Arkansas",177690,2012
0500000US38017,"Cass County, North Dakota",1388305,2012
0500000US48103,"Crane County, Texas",35815,2012
0500000US72071,"Isabela Municipio, Puerto Rico",273685,2012
0500000US22089,"St. Charles Parish, Louisiana",647720,2012
0500000US26015,"Barry County, Michigan",666135,2012
0500000US12061,"Indian River County, Florida",1095155,2012
0500000US05121,"Randolph County, Arkansas",176180,2012
0500000US19119,"Lyon County, Iowa",100415,2012
0500000US27099,"Mower County, Minnesota",318195,2012
0500000US41019,"Douglas County, Oregon",736660,2012
0500000US09013,"Tolland County, Connecticut",1911980,2012
0500000US06101,"Sutter County, California",997415,2012
0500000US18023,"Clinton County, Indiana",315320,2012
0500000US46021,"Campbell County, South Dakota",9595,2012
0500000US37047,"Columbus County, North Carolina",479690,2012
0500000US06079,"San Luis Obispo County, California",2343900,2012
0500000US19187,"Webster County, Iowa",261045,2012
0500000US56011,"Crook County, Wyoming",67600,2012
0500000US48217,"Hill County, Texas",404575,2012
0500000US17045,"Edgar County, Illinois",173380,2012
0500000US26165,"Wexford County, Michigan",256320,2012
0500000US46087,"McCook County, South Dakota",56560,2012
0500000US27119,"Polk County, Minnesota",254735,2012
0500000US53077,"Yakima County, Washington",1815600,2012
0500000US24017,"Charles County, Maryland",3098615,2012
0500000US17017,"Cass County, Illinois",130655,2012
0500000US47169,"Trousdale County, Tennessee",105415,2012
0500000US18033,"DeKalb County, Indiana",378520,2012
0500000US72145,"Vega Baja Municipio, Puerto Rico",451005,2012
0500000US01041,"Crenshaw County, Alabama",163295,2012
0500000US27039,"Dodge County, Minnesota",230325,2012
0500000US54029,"Hancock County, West Virginia",300805,2012
0500000US17113,"McLean County, Illinois",1484000,2012
0500000US51077,"Grayson County, Virginia",157500,2012
0500000US48155,"Foard County, Texas",6265,2012
0500000US12103,"Pinellas County, Florida",9009415,2012
0500000US47071,"Hardin County, Tennessee",200785,2012
0500000US21175,"Morgan County, Kentucky",119850,2012
0500000US17047,"Edwards County, Illinois",60095,2012
0500000US37045,"Cleveland County, North Carolina",895475,2012
0500000US13231,"Pike County, Georgia",247380,2012
0500000US16035,"Clearwater County, Idaho",70355,2012
0500000US36075,"Oswego County, New York",1225685,2012
0500000US54021,"Gilmer County, West Virginia",69825,2012
0500000US55011,"Buffalo County, Wisconsin",144710,2012
0500000US13213,"Murray County, Georgia",365290,2012
0500000US55053,"Jackson County, Wisconsin",177805,2012
0500000US21095,"Harlan County, Kentucky",202070,2012
0500000US20039,"Decatur County, Kansas",17545,2012
0500000US41011,"Coos County, Oregon",433445,2012
0500000US51069,"Frederick County, Virginia",1147945,2012
0500000US54031,"Hardy County, West Virginia",126620,2012
0500000US46055,"Haakon County, South Dakota",11275,2012
0500000US72153,"Yauco Municipio, Puerto Rico",221185,2012
0500000US01031,"Coffee County, Alabama",428115,2012
0500000US09003,"Hartford County, Connecticut",9119325,2012
0500000US37195,"Wilson County, North Carolina",636590,2012
0500000US21223,"Trimble County, Kentucky",106130,2012
0500000US42017,"Bucks County, Pennsylvania",8468085,2012
0500000US51670,"Hopewell city, Virginia",180665,2012
0500000US40057,"Harmon County, Oklahoma",17835,2012
0500000US36067,"Onondaga County, New York",4046155,2012
0500000US51015,"Augusta County, Virginia",784835,2012
0500000US39013,"Belmont County, Ohio",695260,2012
0500000US55087,"Outagamie County, Wisconsin",1733070,2012
0500000US29181,"Ripley County, Missouri",106430,2012
0500000US37111,"McDowell County, North Carolina",401050,2012
0500000US47025,"Claiborne County, Tennessee",299400,2012
0500000US13305,"Wayne County, Georgia",254315,2012
0500000US31089,"Holt County, Nebraska",70745,2012
0500000US50005,"Caledonia County, Vermont",306825,2012
0500000US45031,"Darlington County, South Carolina",588310,2012
0500000US37161,"Rutherford County, North Carolina",538725,2012
0500000US38095,"Towner County, North Dakota",14130,2012
0500000US29007,"Audrain County, Missouri",208455,2012
0500000US05069,"Jefferson County, Arkansas",616315,2012
0500000US31083,"Harlan County, Nebraska",29620,2012
0500000US22059,"LaSalle Parish, Louisiana",210835,2012
0500000US22123,"West Carroll Parish, Louisiana",88025,2012
0500000US37069,"Franklin County, North Carolina",741385,2012
0500000US13087,"Decatur County, Georgia",229975,2012
0500000US18083,"Knox County, Indiana",324475,2012
0500000US55101,"Racine County, Wisconsin",2040735,2012
0500000US21069,"Fleming County, Kentucky",153595,2012
0500000US48445,"Terry County, Texas",99310,2012
0500000US12071,"Lee County, Florida",6075410,2012
0500000US31021,"Burt County, Nebraska",71620,2012
0500000US21059,"Daviess County, Kentucky",743740,2012
0500000US25025,"Suffolk County, Massachusetts",10268245,2012
0500000US46081,"Lawrence County, South Dakota",217335,2012
0500000US48245,"Jefferson County, Texas",1872215,2012
0500000US28109,"Pearl River County, Mississippi",683880,2012
0500000US42035,"Clinton County, Pennsylvania",376240,2012
0500000US31075,"Grant County, Nebraska",5695,2012
0500000US39149,"Shelby County, Ohio",404010,2012
0500000US40019,"Carter County, Oklahoma",354150,2012
0500000US01057,"Fayette County, Alabama",175670,2012
0500000US29073,"Gasconade County, Missouri",162290,2012
0500000US49011,"Davis County, Utah",3038415,2012
0500000US12015,"Charlotte County, Florida",1204405,2012
0500000US13017,"Ben Hill County, Georgia",111075,2012
0500000US27059,"Isanti County, Minnesota",574330,2012
0500000US48291,"Liberty County, Texas",953640,2012
0500000US51840,"Winchester city, Virginia",270320,2012
0500000US01081,"Lee County, Alabama",1283050,2012
0500000US04005,"Coconino County, Arizona",1099960,2012
0500000US40123,"Pontotoc County, Oklahoma",299880,2012
0500000US51023,"Botetourt County, Virginia",411775,2012
0500000US08063,"Kit Carson County, Colorado",43535,2012
0500000US37095,"Hyde County, North Carolina",45180,2012
0500000US05037,"Cross County, Arkansas",176530,2012
0500000US21225,"Union County, Kentucky",108910,2012
0500000US38079,"Rolette County, North Dakota",72785,2012
0500000US01095,"Marshall County, Alabama",875110,2012
0500000US23017,"Oxford County, Maine",634790,2012
0500000US51009,"Amherst County, Virginia",339185,2012
0500000US29143,"New Madrid County, Missouri",125440,2012
0500000US31093,"Howard County, Nebraska",66610,2012
0500000US48239,"Jackson County, Texas",146025,2012
0500000US20155,"Reno County, Kansas",502405,2012
0500000US16003,"Adams County, Idaho",28335,2012
0500000US20115,"Marion County, Kansas",107930,2012
0500000US46043,"Douglas County, South Dakota",16320,2012
0500000US50015,"Lamoille County, Vermont",300665,2012
0500000US40099,"Murray County, Oklahoma",120140,2012
0500000US29035,"Carter County, Missouri",54990,2012
0500000US22093,"St. James Parish, Louisiana",225210,2012
0500000US48199,"Hardin County, Texas",614995,2012
0500000US19083,"Hardin County, Iowa",131345,2012
0500000US51171,"Shenandoah County, Virginia",554085,2012
0500000US22035,"East Carroll Parish, Louisiana",35550,2012
0500000US35057,"Torrance County, New Mexico",146470,2012
0500000US13263,"Talbot County, Georgia",66075,2012
0500000US51085,"Hanover County, Virginia",1200525,2012
0500000US21085,"Grayson County, Kentucky",254455,2012
0500000US19005,"Allamakee County, Iowa",133005,2012
0500000US26115,"Monroe County, Michigan",1572560,2012
0500000US28069,"Kemper County, Mississippi",106470,2012
0500000US47021,"Cheatham County, Tennessee",583140,2012
0500000US21103,"Henry County, Kentucky",183325,2012
0500000US21015,"Boone County, Kentucky",1384365,2012
0500000US53003,"Asotin County, Washington",142965,2012
0500000US18093,"Lawrence County, Indiana",472115,2012
0500000US20193,"Thomas County, Kansas",46315,2012
0500000US05043,"Drew County, Arkansas",156555,2012
0500000US20073,"Greenwood County, Kansas",76940,2012
0500000US54089,"Summers County, West Virginia",134610,2012
0500000US48253,"Jones County, Texas",130895,2012
0500000US18131,"Pulaski County, Indiana",126290,2012
0500000US40051,"Grady County, Oklahoma",588835,2012
0500000US37181,"Vance County, North Carolina",394000,2012
0500000US40147,"Washington County, Oklahoma",386860,2012
0500000US39083,"Knox County, Ohio",699555,2012
0500000US29217,"Vernon County, Missouri",155630,2012
0500000US20145,"Pawnee County, Kansas",42135,2012
0500000US39021,"Champaign County, Ohio",408355,2012
0500000US31123,"Morrill County, Nebraska",39975,2012
0500000US38085,"Sioux County, North Dakota",17660,2012
0500000US18111,"Newton County, Indiana",187195,2012
0500000US21019,"Boyd County, Kentucky",352990,2012
0500000US47001,"Anderson County, Tennessee",686100,2012
0500000US47065,"Hamilton County, Tennessee",3262875,2012
0500000US36081,"Queens County, New York",42761490,2012
0500000US18025,"Crawford County, Indiana",136335,2012
0500000US51161,"Roanoke County, Virginia",901665,2012
0500000US05047,"Franklin County, Arkansas",156915,2012
0500000US13019,"Berrien County, Georgia",162360,2012
0500000US48005,"Angelina County, Texas",633270,2012
0500000US21235,"Whitley County, Kentucky",240270,2012
0500000US40023,"Choctaw County, Oklahoma",114320,2012
0500000US42095,"Northampton County, Pennsylvania",3617630,2012
0500000US19035,"Cherokee County, Iowa",89175,2012
0500000US21139,"Livingston County, Kentucky",98415,2012
0500000US47031,"Coffee County, Tennessee",449490,2012
0500000US29205,"Shelby County, Missouri",62065,2012
0500000US72091,"Manatí Municipio, Puerto Rico",370700,2012
0500000US21161,"Mason County, Kentucky",150065,2012
0500000US26103,"Marquette County, Michigan",518470,2012
0500000US27077,"Lake of the Woods County, Minnesota",32795,2012
0500000US55043,"Grant County, Wisconsin",504065,2012
0500000US72127,"San Juan Municipio, Puerto Rico",3484990,2012
0500000US47037,"Davidson County, Tennessee",6828030,2012
0500000US27065,"Kanabec County, Minnesota",222415,2012
0500000US19011,"Benton County, Iowa",299740,2012
0500000US51640,"Galax city, Virginia",65680,2012
0500000US18103,"Miami County, Indiana",322220,2012
0500000US21229,"Washington County, Kentucky",139740,2012
0500000US18081,"Johnson County, Indiana",1716965,2012
0500000US37175,"Transylvania County, North Carolina",282420,2012
0500000US22125,"West Feliciana Parish, Louisiana",125465,2012
0500000US27171,"Wright County, Minnesota",1821650,2012
0500000US01115,"St. Clair County, Alabama",972620,2012
0500000US55059,"Kenosha County, Wisconsin",1977880,2012
0500000US55078,"Menominee County, Wisconsin",26235,2012
0500000US72001,"Adjuntas Municipio, Puerto Rico",125305,2012
0500000US27129,"Renville County, Minnesota",126445,2012
0500000US20075,"Hamilton County, Kansas",14115,2012
0500000US34037,"Sussex County, New Jersey",2633450,2012
0500000US35025,"Lea County, New Mexico",466735,2012
0500000US55097,"Portage County, Wisconsin",656755,2012
0500000US47059,"Greene County, Tennessee",624200,2012
0500000US48421,"Sherman County, Texas",18050,2012
0500000US13133,"Greene County, Georgia",144760,2012
0500000US26043,"Dickinson County, Michigan",164770,2012
0500000US18097,"Marion County, Indiana",9194975,2012
0500000US30053,"Lincoln County, Montana",122555,2012
0500000US39041,"Delaware County, Ohio",2063705,2012
0500000US41063,"Wallowa County, Oregon",47965,2012
0500000US42109,"Snyder County, Pennsylvania",398065,2012
0500000US51169,"Scott County, Virginia",246830,2012
0500000US48331,"Milam County, Texas",240565,2012
0500000US54109,"Wyoming County, West Virginia",228885,2012
0500000US48375,"Potter County, Texas",944350,2012
0500000US54069,"Ohio County, West Virginia",390610,2012
0500000US01015,"Calhoun County, Alabama",982395,2012
0500000US55009,"Brown County, Wisconsin",2216285,2012
0500000US48197,"Hardeman County, Texas",27010,2012
0500000US51117,"Mecklenburg County, Virginia",315050,2012
0500000US49043,"Summit County, Utah",409130,2012
0500000US18137,"Ripley County, Indiana",320565,2012
0500000US41051,"Multnomah County, Oregon",8425025,2012
0500000US29075,"Gentry County, Missouri",59005,2012
0500000US05005,"Baxter County, Arkansas",233285,2012
0500000US53039,"Klickitat County, Washington",147960,2012
0500000US72123,"Salinas Municipio, Puerto Rico",183825,2012
0500000US20041,"Dickinson County, Kansas",190955,2012
0500000US29163,"Pike County, Missouri",147235,2012
0500000US19007,"Appanoose County, Iowa",105210,2012
0500000US06065,"Riverside County, California",25566060,2012
0500000US19141,"O'Brien County, Iowa",108995,2012
0500000US39097,"Madison County, Ohio",432440,2012
0500000US27115,"Pine County, Minnesota",346315,2012
0500000US37083,"Halifax County, North Carolina",405865,2012
0500000US45045,"Greenville County, South Carolina",4232065,2012
0500000US19107,"Keokuk County, Iowa",112140,2012
0500000US48119,"Delta County, Texas",53505,2012
0500000US38039,"Griggs County, North Dakota",17515,2012
0500000US20123,"Mitchell County, Kansas",32890,2012
0500000US02060,"Bristol Bay Borough, Alaska",4680,2012
0500000US42021,"Cambria County, Pennsylvania",1306025,2012
0500000US48359,"Oldham County, Texas",12755,2012
0500000US12011,"Broward County, Florida",21524025,2012
0500000US37173,"Swain County, North Carolina",94480,2012
0500000US39089,"Licking County, Ohio",1913915,2012
0500000US27029,"Clearwater County, Minnesota",84230,2012
0500000US28043,"Grenada County, Mississippi",177530,2012
0500000US13065,"Clinch County, Georgia",55290,2012
0500000US28077,"Lawrence County, Mississippi",154560,2012
0500000US51097,"King and Queen County, Virginia",120445,2012
0500000US51600,"Fairfax city, Virginia",375750,2012
0500000US17081,"Jefferson County, Illinois",311395,2012
0500000US29103,"Knox County, Missouri",38005,2012
0500000US51830,"Williamsburg city, Virginia",101815,2012
0500000US56033,"Sheridan County, Wyoming",242330,2012
0500000US45075,"Orangeburg County, South Carolina",790120,2012
0500000US13137,"Habersham County, Georgia",370380,2012
0500000US53061,"Snohomish County, Washington",9676980,2012
0500000US13209,"Montgomery County, Georgia",74250,2012
0500000US31029,"Chase County, Nebraska",19015,2012
0500000US48347,"Nacogdoches County, Texas",481800,2012
0500000US08079,"Mineral County, Colorado",4345,2012
0500000US48075,"Childress County, Texas",35430,2012
0500000US29123,"Madison County, Missouri",110675,2012
0500000US54015,"Clay County, West Virginia",109345,2012
0500000US18125,"Pike County, Indiana",135095,2012
0500000US39091,"Logan County, Ohio",419070,2012
0500000US56003,"Big Horn County, Wyoming",96065,2012
0500000US22027,"Claiborne Parish, Louisiana",165655,2012
0500000US48285,"Lavaca County, Texas",207660,2012
0500000US06049,"Modoc County, California",54360,2012
0500000US29027,"Callaway County, Missouri",405750,2012
0500000US18145,"Shelby County, Indiana",494745,2012
0500000US53053,"Pierce County, Washington",9967600,2012
0500000US05007,"Benton County, Arkansas",1941375,2012
0500000US27137,"St. Louis County, Minnesota",1722745,2012
0500000US08023,"Costilla County, Colorado",25050,2012
0500000US42071,"Lancaster County, Pennsylvania",5249935,2012
0500000US22057,"Lafourche Parish, Louisiana",1089090,2012
0500000US21051,"Clay County, Kentucky",124025,2012
0500000US13297,"Walton County, Georgia",1119295,2012
0500000US42083,"McKean County, Pennsylvania",335540,2012
0500000US72049,"Culebra Municipio, Puerto Rico",4620,2012
0500000US47015,"Cannon County, Tennessee",182640,2012
0500000US36099,"Seneca County, New York",330420,2012
0500000US06097,"Sonoma County, California",5336305,2012
0500000US38071,"Ramsey County, North Dakota",64435,2012
0500000US48049,"Brown County, Texas",252265,2012
0500000US48177,"Gonzales County, Texas",176010,2012
0500000US30095,"Stillwater County, Montana",113510,2012
0500000US38031,"Foster County, North Dakota",20655,2012
0500000US13049,"Charlton County, Georgia",94685,2012
0500000US36023,"Cortland County, New York",452130,2012
0500000US72097,"Mayagüez Municipio, Puerto Rico",452255,2012
0500000US12031,"Duval County, Florida",9116880,2012
0500000US05123,"St. Francis County, Arkansas",188170,2012
0500000US30049,"Lewis and Clark County, Montana",547965,2012
0500000US02164,"Lake and Peninsula Borough, Alaska",3355,2012
0500000US21145,"McCracken County, Kentucky",472730,2012
0500000US19021,"Buena Vista County, Iowa",129030,2012
0500000US21039,"Carlisle County, Kentucky",56510,2012
0500000US29039,"Cedar County, Missouri",111455,2012
0500000US48229,"Hudspeth County, Texas",24735,2012
0500000US48029,"Bexar County, Texas",18077130,2012
0500000US22083,"Richland Parish, Louisiana",159460,2012
0500000US26045,"Eaton County, Michigan",1081395,2012
0500000US42015,"Bradford County, Pennsylvania",584025,2012
0500000US27173,"Yellow Medicine County, Minnesota",88575,2012
0500000US13317,"Wilkes County, Georgia",86335,2012
0500000US35021,"Harding County, New Mexico",4155,2012
0500000US19001,"Adair County, Iowa",78940,2012
0500000US13187,"Lumpkin County, Georgia",381965,2012
0500000US22121,"West Baton Rouge Parish, Louisiana",250505,2012
0500000US40113,"Osage County, Oklahoma",445155,2012
0500000US51083,"Halifax County, Virginia",317600,2012
0500000US36051,"Livingston County, New York",731510,2012
0500000US40055,"Greer County, Oklahoma",45335,2012
0500000US36101,"Steuben County, New York",885720,2012
0500000US48257,"Kaufman County, Texas",1443530,2012
0500000US26161,"Washtenaw County, Michigan",3622220,2012
0500000US39161,"Van Wert County, Ohio",238215,2012
0500000US28089,"Madison County, Mississippi",992245,2012
0500000US47011,"Bradley County, Tennessee",854910,2012
0500000US20085,"Jackson County, Kansas",164465,2012
0500000US21183,"Ohio County, Kentucky",198740,2012
0500000US26073,"Isabella County, Michigan",535040,2012
0500000US18107,"Montgomery County, Indiana",329240,2012
0500000US46073,"Jerauld County, South Dakota",12270,2012
0500000US40047,"Garfield County, Oklahoma",442690,2012
0500000US54083,"Randolph County, West Virginia",234300,2012
0500000US13015,"Bartow County, Georgia",1154215,2012
0500000US27041,"Douglas County, Minnesota",320835,2012
0500000US29175,"Randolph County, Missouri",202540,2012
0500000US50027,"Windsor County, Vermont",574760,2012
0500000US05107,"Phillips County, Arkansas",131130,2012
0500000US06013,"Contra Costa County, California",14646580,2012
0500000US40067,"Jefferson County, Oklahoma",59940,2012
0500000US12123,"Taylor County, Florida",164650,2012
0500000US19095,"Iowa County, Iowa",176110,2012
0500000US26125,"Oakland County, Michigan",14197210,2012
0500000US17147,"Piatt County, Illinois",178680,2012
0500000US28095,"Monroe County, Mississippi",322245,2012
0500000US29065,"Dent County, Missouri",140685,2012
0500000US06087,"Santa Cruz County, California",2994090,2012
0500000US27009,"Benton County, Minnesota",413640,2012
0500000US31127,"Nemaha County, Nebraska",49810,2012
0500000US37179,"Union County, North Carolina",2436915,2012
0500000US18181,"White County, Indiana",247815,2012
0500000US39125,"Paulding County, Ohio",184975,2012
0500000US27155,"Traverse County, Minnesota",22570,2012
0500000US48497,"Wise County, Texas",756960,2012
0500000US18017,"Cass County, Indiana",335905,2012
0500000US48211,"Hemphill County, Texas",29735,2012
0500000US23023,"Sagadahoc County, Maine",380790,2012
0500000US20027,"Clay County, Kansas",77925,2012
0500000US20179,"Sheridan County, Kansas",13130,2012
0500000US39069,"Henry County, Ohio",253620,2012
0500000US40005,"Atoka County, Oklahoma",123255,2012
0500000US72115,"Quebradillas Municipio, Puerto Rico",157360,2012
0500000US72113,"Ponce Municipio, Puerto Rico",1000670,2012
0500000US34007,"Camden County, New Jersey",6341670,2012
0500000US51093,"Isle of Wight County, Virginia",474310,2012
0500000US72083,"Las Marías Municipio, Puerto Rico",67310,2012
0500000US41041,"Lincoln County, Oregon",353570,2012
0500000US48381,"Randall County, Texas",1122850,2012
0500000US72147,"Vieques Municipio, Puerto Rico",41650,2012
0500000US72029,"Canóvanas Municipio, Puerto Rico",528285,2012
0500000US22063,"Livingston Parish, Louisiana",1964720,2012
0500000US54051,"Marshall County, West Virginia",291385,2012
0500000US05117,"Prairie County, Arkansas",84135,2012
0500000US54017,"Doddridge County, West Virginia",105775,2012
0500000US48265,"Kerr County, Texas",367970,2012
0500000US39023,"Clark County, Ohio",1255220,2012
0500000US12001,"Alachua County, Florida",2198715,2012
0500000US26095,"Luce County, Michigan",32910,2012
0500000US44001,"Bristol County, Rhode Island",575295,2012
0500000US53001,"Adams County, Washington",113320,2012
0500000US31073,"Gosper County, Nebraska",18440,2012
0500000US42081,"Lycoming County, Pennsylvania",1031600,2012
0500000US21189,"Owsley County, Kentucky",19645,2012
0500000US31049,"Deuel County, Nebraska",21320,2012
0500000US39061,"Hamilton County, Ohio",8212295,2012
0500000US51650,"Hampton city, Virginia",1360680,2012
0500000US72031,"Carolina Municipio, Puerto Rico",2060060,2012
0500000US35009,"Curry County, New Mexico",329825,2012
0500000US35011,"De Baca County, New Mexico",9330,2012
0500000US48411,"San Saba County, Texas",46280,2012
0500000US13109,"Evans County, Georgia",83990,2012
0500000US22087,"St. Bernard Parish, Louisiana",376695,2012
0500000US28053,"Humphreys County, Mississippi",49405,2012
0500000US48473,"Waller County, Texas",544415,2012
0500000US40039,"Custer County, Oklahoma",238245,2012
0500000US37021,"Buncombe County, North Carolina",2164185,2012
0500000US37097,"Iredell County, North Carolina",1581270,2012
0500000US55091,"Pepin County, Wisconsin",84565,2012
0500000US31151,"Saline County, Nebraska",122475,2012
0500000US22111,"Union Parish, Louisiana",257545,2012
0500000US20163,"Rooks County, Kansas",33935,2012
0500000US40081,"Lincoln County, Oklahoma",392310,2012
0500000US29063,"DeKalb County, Missouri",103135,2012
0500000US56029,"Park County, Wyoming",225975,2012
0500000US48427,"Starr County, Texas",393010,2012
0500000US26061,"Houghton County, Michigan",220085,2012
0500000US54107,"Wood County, West Virginia",667155,2012
0500000US56025,"Natrona County, Wyoming",685680,2012
0500000US18069,"Huntington County, Indiana",352170,2012
0500000US30051,"Liberty County, Montana",10350,2012
0500000US31159,"Seward County, Nebraska",156245,2012
0500000US12085,"Martin County, Florida",1263925,2012
0500000US35003,"Catron County, New Mexico",20010,2012
0500000US46105,"Perkins County, South Dakota",14650,2012
0500000US16067,"Minidoka County, Idaho",137820,2012
0500000US50003,"Bennington County, Vermont",311060,2012
0500000US21201,"Robertson County, Kentucky",24505,2012
0500000US27131,"Rice County, Minnesota",652705,2012
0500000US55121,"Trempealeau County, Wisconsin",296740,2012
0500000US72019,"Barranquitas Municipio, Puerto Rico",225285,2012
0500000US46053,"Gregory County, South Dakota",25160,2012
0500000US06083,"Santa Barbara County, California",3514750,2012
0500000US42041,"Cumberland County, Pennsylvania",2367025,2012
0500000US25007,"Dukes County, Massachusetts",113180,2012
0500000US31131,"Otoe County, Nebraska",164540,2012
0500000US18099,"Marshall County, Indiana",447615,2012
0500000US41017,"Deschutes County, Oregon",1195615,2012
0500000US48489,"Willacy County, Texas",99925,2012
0500000US38025,"Dunn County, North Dakota",35405,2012
0500000US31161,"Sheridan County, Nebraska",40940,2012
0500000US08021,"Conejos County, Colorado",70010,2012
0500000US26085,"Lake County, Michigan",78885,2012
0500000US16005,"Bannock County, Idaho",664225,2012
0500000US12019,"Clay County, Florida",2562750,2012
0500000US28139,"Tippah County, Mississippi",191400,2012
0500000US48201,"Harris County, Texas",50606865,2012
0500000US08101,"Pueblo County, Colorado",1275465,2012
0500000US13031,"Bulloch County, Georgia",583560,2012
0500000US18003,"Allen County, Indiana",3172000,2012
0500000US01105,"Perry County, Alabama",72395,2012
0500000US35029,"Luna County, New Mexico",157465,2012
0500000US48311,"McMullen County, Texas",4335,2012
0500000US54071,"Pendleton County, West Virginia",105800,2012
0500000US48067,"Cass County, Texas",300305,2012
0500000US38045,"LaMoure County, North Dakota",32665,2012
0500000US72065,"Hatillo Municipio, Puerto Rico",307295,2012
0500000US36117,"Wayne County, New York",1025620,2012
0500000US56017,"Hot Springs County, Wyoming",32680,2012
0500000US13145,"Harris County, Georgia",395630,2012
0500000US21211,"Shelby County, Kentucky",456865,2012
0500000US39081,"Jefferson County, Ohio",650135,2012
0500000US51101,"King William County, Virginia",246230,2012
0500000US39109,"Miami County, Ohio",968760,2012
0500000US41071,"Yamhill County, Oregon",961185,2012
0500000US22109,"Terrebonne Parish, Louisiana",1150990,2012
0500000US16037,"Custer County, Idaho",36465,2012
0500000US29087,"Holt County, Missouri",47165,2012
0500000US18149,"Starke County, Indiana",257840,2012
0500000US40093,"Major County, Oklahoma",67820,2012
0500000US27113,"Pennington County, Minnesota",105175,2012
0500000US05111,"Poinsett County, Arkansas",204210,2012
0500000US72027,"Camuy Municipio, Puerto Rico",262910,2012
0500000US02185,"North Slope Borough, Alaska",33785,2012
0500000US20209,"Wyandotte County, Kansas",1394030,2012
0500000US34027,"Morris County, New Jersey",7040655,2012
0500000US13225,"Peach County, Georgia",247825,2012
0500000US72107,"Orocovis Municipio, Puerto Rico",160325,2012
0500000US21077,"Gallatin County, Kentucky",97300,2012
0500000US19145,"Page County, Iowa",115160,2012
0500000US31041,"Custer County, Nebraska",83820,2012
0500000US41057,"Tillamook County, Oregon",194480,2012
0500000US12099,"Palm Beach County, Florida",13213885,2012
0500000US40049,"Garvin County, Oklahoma",241540,2012
0500000US40097,"Mayes County, Oklahoma",389395,2012
0500000US27057,"Hubbard County, Minnesota",185160,2012
0500000US21001,"Adair County, Kentucky",165250,2012
0500000US19155,"Pottawattamie County, Iowa",905070,2012
0500000US20033,"Comanche County, Kansas",10405,2012
0500000US39019,"Carroll County, Ohio",385360,2012
0500000US45039,"Fairfield County, South Carolina",252365,2012
0500000US72099,"Moca Municipio, Puerto Rico",254985,2012
0500000US01019,"Cherokee County, Alabama",270140,2012
0500000US19081,"Hancock County, Iowa",107795,2012
0500000US20189,"Stevens County, Kansas",61860,2012
0500000US42127,"Wayne County, Pennsylvania",569755,2012
0500000US28017,"Chickasaw County, Mississippi",156020,2012
0500000US05061,"Howard County, Arkansas",108945,2012
0500000US36007,"Broome County, New York",1585025,2012
0500000US48471,"Walker County, Texas",523410,2012
0500000US26063,"Huron County, Michigan",274380,2012
0500000US28131,"Stone County, Mississippi",205800,2012
0500000US21131,"Leslie County, Kentucky",87935,2012
0500000US24005,"Baltimore County, Maryland",11009540,2012
0500000US24031,"Montgomery County, Maryland",16520550,2012
0500000US42063,"Indiana County, Pennsylvania",841105,2012
0500000US37017,"Bladen County, North Carolina",325380,2012
0500000US37155,"Robeson County, North Carolina",1077185,2012
0500000US51678,"Lexington city, Virginia",32470,2012
0500000US40021,"Cherokee County, Oklahoma",404625,2012
0500000US55067,"Langlade County, Wisconsin",167265,2012
0500000US13009,"Baldwin County, Georgia",324625,2012
0500000US08077,"Mesa County, Colorado",1373745,2012
0500000US05113,"Polk County, Arkansas",155480,2012
